78334
ENSMUSG00000079669.5	Gm17396	lncRNA
ENSMUSG00000131922.1	Gm68699	lncRNA
ENSMUSG00000092504.2	Gm20396	processed_pseudogene
ENSMUSG00000132927.1	Gm68802	lncRNA
ENSMUSG00000127464.1	Gm39450	lncRNA
ENSMUSG00000127378.1	Gm68177	lncRNA
ENSMUSG00000097240.3	Gm26614	lncRNA
ENSMUSG00000032443.18	Zcwpw2	protein_coding
ENSMUSG00002076953.1	Gm56002	miRNA
ENSMUSG00000039285.13	Azi2	protein_coding
ENSMUSG00000127505.1	Gm68203	lncRNA
ENSMUSG00000039163.11	Cmc1	protein_coding
ENSMUSG00000097402.3	Gm17399	lncRNA
ENSMUSG00000126061.1	Gm68062	lncRNA
ENSMUSG00000137332.1	Gm33088	lncRNA
ENSMUSG00002075534.1	Gm56005	misc_RNA
ENSMUSG00000141740.1	Gm69658	lncRNA
ENSMUSG00000141772.1	Gm69659	lncRNA
ENSMUSG00000098161.4	Platr11	lncRNA
ENSMUSG00000140991.1	Gm69548	lncRNA
ENSMUSG00000111843.2	4933432G23Rik	lncRNA
ENSMUSG00000126084.1	Gm33285	lncRNA
ENSMUSG00000122560.1	Gm33408	lncRNA
ENSMUSG00000084515.4	Gm22479	snRNA
ENSMUSG00000032446.15	Eomes	protein_coding
ENSMUSG00000110692.3	Gm33460	lncRNA
ENSMUSG00000038708.11	Golga4	protein_coding
ENSMUSG00000131622.1	Gm68688	lncRNA
ENSMUSG00000110627.2	Gm18935	processed_pseudogene
ENSMUSG00000110676.3	Gm45897	lncRNA
ENSMUSG00000039115.14	Itga9	protein_coding
ENSMUSG00000131983.1	Gm70011	lncRNA
ENSMUSG00000066270.4	Gm10157	transcribed_processed_pseudogene
ENSMUSG00000086119.4	Gm2415	lncRNA
ENSMUSG00000135786.1	Gm69062	lncRNA
ENSMUSG00000087041.3	Gm16295	lncRNA
ENSMUSG00000047409.14	Ctdspl	protein_coding
ENSMUSG00000140803.1	Gm53514	lncRNA
ENSMUSG00000138105.1	Gm33645	lncRNA
ENSMUSG00000065513.3	Mir26a-1	miRNA
ENSMUSG00000038775.15	Vill	protein_coding
ENSMUSG00000010660.4	Plcd1	protein_coding
ENSMUSG00000128028.1	Gm68255	lncRNA
ENSMUSG00000038060.16	Dlec1	protein_coding
ENSMUSG00000124118.1	Gm67720	lncRNA
ENSMUSG00000010651.5	Acaa1b	protein_coding
ENSMUSG00000074029.4	Gm47289	lncRNA
ENSMUSG00000111197.2	Gm10608	transcribed_processed_pseudogene
ENSMUSG00000070280.15	Slc22a14	protein_coding
ENSMUSG00000074028.5	Slc22a13	protein_coding
ENSMUSG00000092212.5	Slc22a13b	protein_coding
ENSMUSG00000036737.13	Oxsr1	protein_coding
ENSMUSG00002075779.1	Gm56029	snoRNA
ENSMUSG00000120766.2	Gm57027	lncRNA
ENSMUSG00000032508.9	Myd88	protein_coding
ENSMUSG00000036138.17	Acaa1a	protein_coding
ENSMUSG00000035769.10	Xylb	protein_coding
ENSMUSG00000142069.1	Gm69683	lncRNA
ENSMUSG00000061393.15	Acvr2b	protein_coding
ENSMUSG00000111204.2	Gm47320	lncRNA
ENSMUSG00000097504.3	4930516B21Rik	lncRNA
ENSMUSG00000042787.16	Exog	protein_coding
ENSMUSG00000136317.1	Gm69101	lncRNA
ENSMUSG00000032511.18	Scn5a	protein_coding
ENSMUSG00000142964.1	Gm69793	lncRNA
ENSMUSG00000034533.11	Scn10a	protein_coding
ENSMUSG00000034115.11	Scn11a	protein_coding
ENSMUSG00000137852.1	Gm69211	lncRNA
ENSMUSG00000097223.4	Gm2449	lncRNA
ENSMUSG00000032512.8	Wdr48	protein_coding
ENSMUSG00000032513.9	Gorasp1	protein_coding
ENSMUSG00000032514.12	Ttc21a	protein_coding
ENSMUSG00000032515.9	Csrnp1	protein_coding
ENSMUSG00000111639.3	1700019L13Rik	lncRNA
ENSMUSG00000111369.3	Gm47043	lncRNA
ENSMUSG00000111089.2	Gm49427	lncRNA
ENSMUSG00000143051.1	Gm69810	lncRNA
ENSMUSG00000079243.6	Xirp1	protein_coding
ENSMUSG00000052336.9	Cx3cr1	protein_coding
ENSMUSG00000111792.2	Gm33858	lncRNA
ENSMUSG00000042262.6	Ccr8	protein_coding
ENSMUSG00000111546.2	Gm47050	TEC
ENSMUSG00000032519.12	Slc25a38	protein_coding
ENSMUSG00000032518.7	Rpsa	protein_coding
ENSMUSG00000111028.3	Gm5922	lncRNA
ENSMUSG00000065041.3	Gm24044	snoRNA
ENSMUSG00000064380.3	Gm26448	snoRNA
ENSMUSG00000064925.3	Snora62	snoRNA
ENSMUSG00000138099.1	Gm69220	lncRNA
ENSMUSG00000032517.17	Mobp	protein_coding
ENSMUSG00000138140.1	Gm69226	lncRNA
ENSMUSG00000138063.1	Gm69218	lncRNA
ENSMUSG00000111219.2	Gm38642	lncRNA
ENSMUSG00000104494.2	Gm37111	TEC
ENSMUSG00000111360.2	Gm38642	lncRNA
ENSMUSG00000111498.3	Gm47059	lncRNA
ENSMUSG00000041794.14	Myrip	protein_coding
ENSMUSG00000083772.2	Gm15566	processed_pseudogene
ENSMUSG00000130696.1	Gm68518	lncRNA
ENSMUSG00000082356.2	Gm15565	processed_pseudogene
ENSMUSG00000137071.1	Gm69141	lncRNA
ENSMUSG00000111828.3	D830035M03Rik	lncRNA
ENSMUSG00000006941.6	Eif1b	protein_coding
ENSMUSG00000121572.1	Gm64043	protein_coding
ENSMUSG00000132034.1	Gm68718	lncRNA
ENSMUSG00000111816.2	Gm7229	unprocessed_pseudogene
ENSMUSG00000041608.9	Entpd3	protein_coding
ENSMUSG00000025794.10	Rpl14	protein_coding
ENSMUSG00000137836.1	Gm69210	lncRNA
ENSMUSG00000052658.6	5830454E08Rik	lncRNA
ENSMUSG00000110962.2	Gm47062	unprocessed_pseudogene
ENSMUSG00000142422.1	Gm34323	lncRNA
ENSMUSG00000110760.3	Gm39456	lncRNA
ENSMUSG00000135274.1	Gm68992	lncRNA
ENSMUSG00000111533.3	Gm39458	lncRNA
ENSMUSG00000111679.2	Gm47063	TEC
ENSMUSG00000130099.1	Gm68444	lncRNA
ENSMUSG00000111831.3	Gm47064	lncRNA
ENSMUSG00000110726.2	Gm18101	processed_pseudogene
ENSMUSG00000134990.1	Gm68984	lncRNA
ENSMUSG00000131160.1	Gm68602	lncRNA
ENSMUSG00000111270.3	Gm47066	lncRNA
ENSMUSG00002076330.1	Gm56077	misc_RNA
ENSMUSG00000143820.1	Gm69892	lncRNA
ENSMUSG00000111720.3	Gm39459	lncRNA
ENSMUSG00000110911.2	Gm47068	lncRNA
ENSMUSG00000111233.3	Gm47069	lncRNA
ENSMUSG00000110730.3	Gm19385	lncRNA
ENSMUSG00000111094.3	Gm34425	lncRNA
ENSMUSG00000111445.3	Gm47070	lncRNA
ENSMUSG00000111528.3	Gm39460	lncRNA
ENSMUSG00000123159.1	Gm67604	lncRNA
ENSMUSG00000142013.1	Gm51664	lncRNA
ENSMUSG00000100146.2	1700020M21Rik	lncRNA
ENSMUSG00000086365.4	4930593C16Rik	lncRNA
ENSMUSG00000006932.18	Ctnnb1	protein_coding
ENSMUSG00000126024.1	Gm68050	lncRNA
ENSMUSG00000126064.1	Gm68063	lncRNA
ENSMUSG00000106193.3	Mir7090	miRNA
ENSMUSG00000040936.16	Ulk4	protein_coding
ENSMUSG00000122594.1	Gm67537	lncRNA
ENSMUSG00002076558.1	Gm56090	misc_RNA
ENSMUSG00000091336.2	Gm17157	processed_pseudogene
ENSMUSG00000110863.3	Gm34655	lncRNA
ENSMUSG00000122635.1	Gm67540	lncRNA
ENSMUSG00000032536.13	Trak1	protein_coding
ENSMUSG00000110751.2	C230053D17Rik	TEC
ENSMUSG00000123548.1	Gm67676	lncRNA
ENSMUSG00000110738.2	Gm47092	TEC
ENSMUSG00000130634.1	Gm68510	lncRNA
ENSMUSG00000131315.1	Gm68675	lncRNA
ENSMUSG00000032532.8	Cck	protein_coding
ENSMUSG00000143379.1	Gm69828	lncRNA
ENSMUSG00000111598.2	Gm47095	lncRNA
ENSMUSG00000110814.2	Gm38661	lncRNA
ENSMUSG00000032530.15	Lyzl4	protein_coding
ENSMUSG00000084995.10	Lyzl4os	lncRNA
ENSMUSG00000120680.2	Gm57058	lncRNA
ENSMUSG00000111844.2	Gm47097	TEC
ENSMUSG00000032528.6	Vipr1	protein_coding
ENSMUSG00000144111.1	Gm69918	lncRNA
ENSMUSG00000144073.1	Gm69916	lncRNA
ENSMUSG00000061536.14	Sec22c	protein_coding
ENSMUSG00000123434.1	Gm67663	lncRNA
ENSMUSG00000032526.12	Ss18l2	protein_coding
ENSMUSG00000032525.16	Nktr	protein_coding
ENSMUSG00000097820.5	E530011L22Rik	lncRNA
ENSMUSG00000013419.8	Zbtb47	protein_coding
ENSMUSG00000111000.2	Gm47108	TEC
ENSMUSG00000074001.4	Klhl40	protein_coding
ENSMUSG00000032523.12	Hhatl	protein_coding
ENSMUSG00000128779.1	Gm68324	lncRNA
ENSMUSG00000079235.11	Ccdc13	protein_coding
ENSMUSG00000092042.3	Gm17163	lncRNA
ENSMUSG00000133465.1	Gm68832	lncRNA
ENSMUSG00000111341.2	Gm47111	TEC
ENSMUSG00000038412.9	Higd1a	protein_coding
ENSMUSG00000111079.3	Gm47112	lncRNA
ENSMUSG00000128064.1	Gm68259	lncRNA
ENSMUSG00000044534.9	Ackr2	protein_coding
ENSMUSG00000050445.5	Cyp8b1	protein_coding
ENSMUSG00000111141.2	Gm47115	unprocessed_pseudogene
ENSMUSG00000043773.7	1700048O20Rik	lncRNA
ENSMUSG00000111053.2	Gm49343	lncRNA
ENSMUSG00000038233.11	Gask1a	protein_coding
ENSMUSG00000066235.8	Pomgnt2	protein_coding
ENSMUSG00000111873.3	Gm39463	lncRNA
ENSMUSG00000110729.3	Gm47117	lncRNA
ENSMUSG00000137956.1	Gm69214	lncRNA
ENSMUSG00000111389.3	Gm39465	lncRNA
ENSMUSG00000111785.3	Gm39464	lncRNA
ENSMUSG00000038145.18	Snrk	protein_coding
ENSMUSG00000111003.2	Gm47122	TEC
ENSMUSG00000111605.2	4632418H02Rik	TEC
ENSMUSG00000134973.1	Gm68983	lncRNA
ENSMUSG00000111434.2	Gm47121	lncRNA
ENSMUSG00000037949.9	Ano10	protein_coding
ENSMUSG00000098922.3	Mir8106	miRNA
ENSMUSG00000097572.5	Gm26797	lncRNA
ENSMUSG00000111268.2	Gm47126	lncRNA
ENSMUSG00000129801.1	Gm35289	lncRNA
ENSMUSG00000130485.1	Gm35398	lncRNA
ENSMUSG00000130529.1	Gm68497	lncRNA
ENSMUSG00000032540.17	Abhd5	protein_coding
ENSMUSG00000093598.3	A730085K08Rik	lncRNA
ENSMUSG00000143703.1	Gm69865	lncRNA
ENSMUSG00000111192.3	Gm47128	lncRNA
ENSMUSG00000111146.3	Gm35454	lncRNA
ENSMUSG00000110725.2	Gm47129	processed_pseudogene
ENSMUSG00000111221.3	Gm47133	lncRNA
ENSMUSG00000111244.2	Gm47130	transcribed_processed_pseudogene
ENSMUSG00000123969.1	Gm67701	lncRNA
ENSMUSG00000097736.10	9530059O14Rik	lncRNA
ENSMUSG00000126905.1	Gm68139	lncRNA
ENSMUSG00000111143.3	Gm47134	lncRNA
ENSMUSG00000121444.1	ENSMUSG00000121444	lncRNA
ENSMUSG00000065414.3	Mir138-1	miRNA
ENSMUSG00000111837.3	Gm47135	transcribed_unprocessed_pseudogene
ENSMUSG00000111577.3	Gm47136	lncRNA
ENSMUSG00000111441.2	Gm47137	processed_pseudogene
ENSMUSG00000094985.3	Topaz1	protein_coding
ENSMUSG00000137199.1	Gm69162	lncRNA
ENSMUSG00000046603.17	Tcaim	protein_coding
ENSMUSG00002074902.1	Gm56126	misc_RNA
ENSMUSG00000107504.4	Gm35549	protein_coding
ENSMUSG00000047036.9	Zfp445	protein_coding
ENSMUSG00000111325.2	Gm47140	lncRNA
ENSMUSG00000127545.1	Gm68205	lncRNA
ENSMUSG00000097322.10	A530083I20Rik	lncRNA
ENSMUSG00000063488.7	Zkscan7	protein_coding
ENSMUSG00000111063.4	Zfp660	lncRNA
ENSMUSG00000118660.1	Gm56127	transcribed_unprocessed_pseudogene
ENSMUSG00000111710.2	Gm47145	unprocessed_pseudogene
ENSMUSG00000057895.12	Zfp105	protein_coding
ENSMUSG00000121452.1	Gm64138	lncRNA
ENSMUSG00000111163.3	Gm46136	transcribed_unprocessed_pseudogene
ENSMUSG00000111428.2	Gm47146	transcribed_processed_pseudogene
ENSMUSG00000032551.8	1110059G10Rik	protein_coding
ENSMUSG00000036768.7	Kif15	protein_coding
ENSMUSG00000122131.1	Gm35691	lncRNA
ENSMUSG00000111617.2	Gm47148	TEC
ENSMUSG00000110945.2	Gm9856	lncRNA
ENSMUSG00000066233.7	Tmem42	protein_coding
ENSMUSG00000111789.2	Gm49323	lncRNA
ENSMUSG00000025787.7	Tgm4	protein_coding
ENSMUSG00000025786.18	Zdhhc3	protein_coding
ENSMUSG00000025785.6	Exosc7	protein_coding
ENSMUSG00000111490.2	Gm47159	TEC
ENSMUSG00000025784.6	Clec3b	protein_coding
ENSMUSG00000129434.1	Gm68363	lncRNA
ENSMUSG00000077659.3	Gm23323	snoRNA
ENSMUSG00000035498.11	Cdcp1	protein_coding
ENSMUSG00000139379.1	Gm69335	lncRNA
ENSMUSG00000054871.6	Tmem158	protein_coding
ENSMUSG00000125606.1	Gm67945	lncRNA
ENSMUSG00000121445.1	Gm67972	lncRNA
ENSMUSG00000111371.2	Gm47162	lncRNA
ENSMUSG00000058492.7	Scp2-ps2	transcribed_unprocessed_pseudogene
ENSMUSG00000035202.9	Lars2	protein_coding
ENSMUSG00000135346.1	Gm68993	lncRNA
ENSMUSG00000025239.4	Limd1	protein_coding
ENSMUSG00000143182.1	Gm69816	lncRNA
ENSMUSG00000120906.1	Gm57036	lncRNA
ENSMUSG00000025240.11	Sacm1l	protein_coding
ENSMUSG00000141837.1	Gm69662	lncRNA
ENSMUSG00000025243.18	Slc6a20b	protein_coding
ENSMUSG00000036814.14	Slc6a20a	protein_coding
ENSMUSG00000091172.2	Gm17120	lncRNA
ENSMUSG00000110735.2	Gm47173	TEC
ENSMUSG00000111340.2	Gm47171	TEC
ENSMUSG00000090608.2	Gm17200	lncRNA
ENSMUSG00000029530.17	Ccr9	protein_coding
ENSMUSG00000058922.8	Gm10052	processed_pseudogene
ENSMUSG00000025245.15	Lztfl1	protein_coding
ENSMUSG00000091149.2	Gm17020	processed_pseudogene
ENSMUSG00000091661.3	Gm17021	lncRNA
ENSMUSG00000025241.17	Fyco1	protein_coding
ENSMUSG00000048521.9	Cxcr6	protein_coding
ENSMUSG00000120808.1	Gm57030	lncRNA
ENSMUSG00000060509.6	Xcr1	protein_coding
ENSMUSG00000111148.2	Gm2774	processed_pseudogene
ENSMUSG00000120693.2	Gm57020	lncRNA
ENSMUSG00000139665.1	Gm69347	lncRNA
ENSMUSG00000121108.2	Gm57053	lncRNA
ENSMUSG00000025804.6	Ccr1	protein_coding
ENSMUSG00000064039.5	Ccr1l1	protein_coding
ENSMUSG00000123596.1	Gm67677	lncRNA
ENSMUSG00000035448.10	Ccr3	protein_coding
ENSMUSG00000131099.1	Gm68596	lncRNA
ENSMUSG00000049103.15	Ccr2	protein_coding
ENSMUSG00000079227.11	Ccr5	protein_coding
ENSMUSG00000110834.4	Gm39469	lncRNA
ENSMUSG00000129667.1	Gm68396	lncRNA
ENSMUSG00000074829.11	2010315B03Rik	protein_coding
ENSMUSG00000111733.2	Gm47181	lncRNA
ENSMUSG00000121446.1	Nlrp4g	lncRNA
ENSMUSG00000111194.3	Nlrp4g	transcribed_unprocessed_pseudogene
ENSMUSG00000110795.2	Gm47179	TEC
ENSMUSG00000079741.7	Nlrp4g	transcribed_unprocessed_pseudogene
ENSMUSG00000121447.1	Nlrp4g	lncRNA
ENSMUSG00000111350.2	Nlrp4g	unprocessed_pseudogene
ENSMUSG00000093803.7	Ppp2r3d	protein_coding
ENSMUSG00000141269.1	Gm69622	lncRNA
ENSMUSG00000111523.2	Gm47183	TEC
ENSMUSG00000111025.2	Gm47185	unprocessed_pseudogene
ENSMUSG00000110943.2	Gm30674	processed_pseudogene
ENSMUSG00000111106.2	Gm3318	processed_pseudogene
ENSMUSG00000071434.3	Ulbp3	lncRNA
ENSMUSG00000110909.2	B020014A21Rik	lncRNA
ENSMUSG00000111242.2	Gm8155	processed_pseudogene
ENSMUSG00000111625.2	Gm48097	processed_pseudogene
ENSMUSG00000110787.2	Gm6667	unprocessed_pseudogene
ENSMUSG00000091618.4	H60c	protein_coding
ENSMUSG00000111114.2	Gm18703	processed_pseudogene
ENSMUSG00000122477.1	Gm29826	lncRNA
ENSMUSG00000122590.1	Gm40590	lncRNA
ENSMUSG00000122558.1	Gm26752	lncRNA
ENSMUSG00000040653.7	Ppp1r14c	protein_coding
ENSMUSG00002076446.1	Gm55530	miRNA
ENSMUSG00000122519.1	Gm65976	lncRNA
ENSMUSG00000131056.1	Gm66845	lncRNA
ENSMUSG00000138407.1	Gm29987	lncRNA
ENSMUSG00000019762.5	Iyd	protein_coding
ENSMUSG00000125850.1	Gm66269	lncRNA
ENSMUSG00000142060.1	Gm67835	lncRNA
ENSMUSG00000120143.2	Gm56946	lncRNA
ENSMUSG00000137350.1	Gm30164	lncRNA
ENSMUSG00000040624.19	Plekhg1	protein_coding
ENSMUSG00000137316.1	Gm67395	lncRNA
ENSMUSG00000082123.2	Gm16149	processed_pseudogene
ENSMUSG00000137474.1	Gm67411	lncRNA
ENSMUSG00002075426.1	Gm55556	rRNA
ENSMUSG00000082605.2	Gm16148	processed_pseudogene
ENSMUSG00000040675.18	Mthfd1l	protein_coding
ENSMUSG00000082247.2	Gm16074	processed_pseudogene
ENSMUSG00000134707.1	Gm67119	lncRNA
ENSMUSG00000065792.3	Gm25515	snRNA
ENSMUSG00000134668.1	Gm67110	lncRNA
ENSMUSG00000134630.1	Gm67105	lncRNA
ENSMUSG00000089473.3	Gm25369	snoRNA
ENSMUSG00000111266.3	Gm30570	lncRNA
ENSMUSG00000132713.1	Gm66964	lncRNA
ENSMUSG00000142898.1	Gm67955	lncRNA
ENSMUSG00000141870.1	Gm67808	lncRNA
ENSMUSG00000137375.1	Gm67407	lncRNA
ENSMUSG00000137338.1	Gm67397	lncRNA
ENSMUSG00000038587.11	Akap12	protein_coding
ENSMUSG00000075327.11	Zbtb2	protein_coding
ENSMUSG00000095123.2	Gm21781	lncRNA
ENSMUSG00000019763.12	Rmnd1	protein_coding
ENSMUSG00000085687.2	Gm16153	lncRNA
ENSMUSG00000061759.16	Armt1	protein_coding
ENSMUSG00000137739.1	Gm67422	lncRNA
ENSMUSG00000019767.13	Ccdc170	protein_coding
ENSMUSG00000065371.3	Gm22739	snRNA
ENSMUSG00000137362.1	Gm67398	lncRNA
ENSMUSG00000112330.2	Gm3266	processed_pseudogene
ENSMUSG00000019768.17	Esr1	protein_coding
ENSMUSG00000137916.1	Gm67431	lncRNA
ENSMUSG00000125133.1	Gm66187	lncRNA
ENSMUSG00000135576.1	Gm67245	lncRNA
ENSMUSG00000096054.4	Syne1	protein_coding
ENSMUSG00000093189.4	Gm25694	ribozyme
ENSMUSG00000096553.3	Gm10097	lncRNA
ENSMUSG00000111890.2	Gm48836	processed_pseudogene
ENSMUSG00000138396.1	Gm51757	lncRNA
ENSMUSG00000119411.1	Gm23573	snRNA
ENSMUSG00000138374.1	Gm40594	lncRNA
ENSMUSG00000046916.10	Myct1	protein_coding
ENSMUSG00000019772.6	Vip	protein_coding
ENSMUSG00000110983.2	Gm47679	processed_pseudogene
ENSMUSG00000019773.8	Fbxo5	protein_coding
ENSMUSG00000019774.9	Mtrf1l	protein_coding
ENSMUSG00000019775.18	Rgs17	protein_coding
ENSMUSG00000134239.1	Gm67067	lncRNA
ENSMUSG00000134279.1	Gm67070	lncRNA
ENSMUSG00000112179.2	Gm3213	processed_pseudogene
ENSMUSG00000112312.2	Gm47755	processed_pseudogene
ENSMUSG00000111902.2	Gm4921	processed_pseudogene
ENSMUSG00000000766.19	Oprm1	protein_coding
ENSMUSG00000064065.16	Ipcef1	protein_coding
ENSMUSG00000081926.2	Gm15536	processed_pseudogene
ENSMUSG00000131665.1	Gm66883	lncRNA
ENSMUSG00000015202.14	Cnksr3	protein_coding
ENSMUSG00000119990.2	Gm53610	lncRNA
ENSMUSG00000112057.2	Gm21321	transcribed_processed_pseudogene
ENSMUSG00000135326.1	Gm68149	lncRNA
ENSMUSG00000135369.1	Gm67208	lncRNA
ENSMUSG00000135286.1	Gm67195	lncRNA
ENSMUSG00000079685.11	Ulbp1	protein_coding
ENSMUSG00000112474.2	Gm46209	processed_pseudogene
ENSMUSG00000139058.1	Gm67505	lncRNA
ENSMUSG00000112394.2	Gm48121	processed_pseudogene
ENSMUSG00000019796.13	Lrp11	protein_coding
ENSMUSG00000134855.1	Gm67149	lncRNA
ENSMUSG00000087350.2	Gm16254	processed_pseudogene
ENSMUSG00000019795.18	Pcmt1	protein_coding
ENSMUSG00000120335.2	A630066F11Rik	lncRNA
ENSMUSG00000040034.16	Nup43	protein_coding
ENSMUSG00000040021.15	Lats1	protein_coding
ENSMUSG00000140085.1	Gm67649	lncRNA
ENSMUSG00000019794.14	Katna1	protein_coding
ENSMUSG00000092190.3	Gm20470	lncRNA
ENSMUSG00000040006.14	Ginm1	protein_coding
ENSMUSG00000085211.3	B430219N15Rik	lncRNA
ENSMUSG00000015757.11	Ppil4	protein_coding
ENSMUSG00000081497.2	Gm15560	processed_pseudogene
ENSMUSG00000039981.7	Zc3h12d	protein_coding
ENSMUSG00000093060.3	Mir5104	miRNA
ENSMUSG00000088857.3	Gm24726	snoRNA
ENSMUSG00000015755.17	Tab2	protein_coding
ENSMUSG00000140515.1	Gm67668	lncRNA
ENSMUSG00000126023.1	Gm30820	lncRNA
ENSMUSG00000112360.3	Gm48614	lncRNA
ENSMUSG00000135041.1	Gm67173	lncRNA
ENSMUSG00000112109.3	Gm30906	lncRNA
ENSMUSG00000141777.1	Gm67791	lncRNA
ENSMUSG00000141805.1	Gm67798	lncRNA
ENSMUSG00000047712.9	Ust	protein_coding
ENSMUSG00000135527.1	Gm67239	lncRNA
ENSMUSG00000135570.1	Gm67244	lncRNA
ENSMUSG00000141894.1	Gm67811	lncRNA
ENSMUSG00000077582.3	Gm24374	snRNA
ENSMUSG00000111215.2	Gm48654	lncRNA
ENSMUSG00000015305.7	Sash1	protein_coding
ENSMUSG00000138597.1	Gm67473	lncRNA
ENSMUSG00000065692.3	Gm25410	snoRNA
ENSMUSG00000138680.1	Gm67481	lncRNA
ENSMUSG00000111165.2	4930553I21Rik	TEC
ENSMUSG00000097597.3	Gm26674	lncRNA
ENSMUSG00000111731.3	Gm48727	lncRNA
ENSMUSG00000138635.1	Gm67475	lncRNA
ENSMUSG00000111674.3	Gm48728	lncRNA
ENSMUSG00000138716.1	Gm67483	lncRNA
ENSMUSG00000111077.2	Gm48743	TEC
ENSMUSG00000138666.1	Gm67478	lncRNA
ENSMUSG00000112543.2	Gm48744	TEC
ENSMUSG00000112019.3	Gm48748	lncRNA
ENSMUSG00000111627.3	Gm48749	lncRNA
ENSMUSG00000112048.2	Gm48750	transcribed_processed_pseudogene
ENSMUSG00000128171.1	Gm66541	lncRNA
ENSMUSG00000112307.2	Gm48751	TEC
ENSMUSG00000136601.1	Gm67339	lncRNA
ENSMUSG00000112827.2	Gm48753	processed_pseudogene
ENSMUSG00000060487.9	Samd5	protein_coding
ENSMUSG00000053980.5	Gm9930	TEC
ENSMUSG00000111951.2	Gm48755	TEC
ENSMUSG00000112700.3	Gm48757	lncRNA
ENSMUSG00000137070.1	Gm67382	lncRNA
ENSMUSG00000112162.2	Gm48758	processed_pseudogene
ENSMUSG00000112303.3	Gm48759	lncRNA
ENSMUSG00000112680.2	Gm48760	processed_pseudogene
ENSMUSG00000136997.1	Gm67377	lncRNA
ENSMUSG00000136963.1	Gm67376	lncRNA
ENSMUSG00000111901.3	Gm6150	transcribed_processed_pseudogene
ENSMUSG00000121723.1	Gm6150	lncRNA
ENSMUSG00000112200.2	Gm19161	processed_pseudogene
ENSMUSG00000019790.18	Stxbp5	protein_coding
ENSMUSG00000122059.1	Gm65901	lncRNA
ENSMUSG00000064609.3	Gm25635	snoRNA
ENSMUSG00000112146.3	Gm46210	lncRNA
ENSMUSG00000101621.4	Gm28905	lncRNA
ENSMUSG00000112059.2	Gm48282	processed_pseudogene
ENSMUSG00000112074.3	Gm48278	lncRNA
ENSMUSG00000112713.3	Gm48281	lncRNA
ENSMUSG00000065876.3	Gm25682	snRNA
ENSMUSG00000112589.2	Gm48280	processed_pseudogene
ENSMUSG00000127958.1	Gm66510	lncRNA
ENSMUSG00000108973.2	Gm44555	processed_pseudogene
ENSMUSG00000112219.3	Gm31904	lncRNA
ENSMUSG00000109160.3	4930598N05Rik	lncRNA
ENSMUSG00000112573.3	Gm48324	lncRNA
ENSMUSG00000050994.22	Adgb	protein_coding
ENSMUSG00000083257.2	Gm15568	processed_pseudogene
ENSMUSG00000140108.1	Gm67651	lncRNA
ENSMUSG00000112351.2	Gm48326	processed_pseudogene
ENSMUSG00000019832.6	Rab32	protein_coding
ENSMUSG00000121799.1	Gm5177	lncRNA
ENSMUSG00000098065.3	Gm5177	transcribed_processed_pseudogene
ENSMUSG00000087884.3	Gm23601	snoRNA
ENSMUSG00000019828.14	Grm1	protein_coding
ENSMUSG00000112772.2	Gm48400	processed_pseudogene
ENSMUSG00000112730.3	4930567K20Rik	lncRNA
ENSMUSG00000111921.2	Gm48406	processed_pseudogene
ENSMUSG00000090112.9	Shprh	protein_coding
ENSMUSG00000090070.2	Gm16577	lncRNA
ENSMUSG00000097007.5	4930432B10Rik	lncRNA
ENSMUSG00000047648.14	Fbxo30	protein_coding
ENSMUSG00000111983.2	Gm48666	processed_pseudogene
ENSMUSG00000087802.3	Gm25979	snoRNA
ENSMUSG00000129347.1	Gm66672	lncRNA
ENSMUSG00000055493.5	Epm2a	protein_coding
ENSMUSG00000090242.2	Rpl17-ps11	processed_pseudogene
ENSMUSG00000111949.2	Gm48679	processed_pseudogene
ENSMUSG00000112151.2	Gm48680	lncRNA
ENSMUSG00000121782.1	Gm63661	lncRNA
ENSMUSG00000045455.11	Gm9797	transcribed_processed_pseudogene
ENSMUSG00000077539.3	Gm22546	snoRNA
ENSMUSG00000134296.1	Gm67074	lncRNA
ENSMUSG00000111995.2	Gm48697	lncRNA
ENSMUSG00000112233.2	Gm48698	processed_pseudogene
ENSMUSG00002076949.1	Gm55861	miRNA
ENSMUSG00002076606.1	Gm55862	snoRNA
ENSMUSG00000112775.3	Gm48722	lncRNA
ENSMUSG00000142478.1	Gm40601	lncRNA
ENSMUSG00000112131.3	Gm48724	lncRNA
ENSMUSG00000065096.3	Gm23680	snRNA
ENSMUSG00000065181.3	Gm25139	snoRNA
ENSMUSG00000019820.12	Utrn	protein_coding
ENSMUSG00000112816.2	Gm48798	TEC
ENSMUSG00000135325.1	Gm67199	lncRNA
ENSMUSG00000088516.3	Gm23044	snRNA
ENSMUSG00000129046.1	Gm66631	lncRNA
ENSMUSG00000112698.2	Gm7525	processed_pseudogene
ENSMUSG00000129013.1	Gm66629	lncRNA
ENSMUSG00000097378.11	B230208H11Rik	lncRNA
ENSMUSG00000039232.13	Stx11	protein_coding
ENSMUSG00000078348.5	Sf3b5	protein_coding
ENSMUSG00000112498.2	Gm47691	lncRNA
ENSMUSG00000019817.19	Plagl1	protein_coding
ENSMUSG00002076823.1	Gm55880	misc_RNA
ENSMUSG00000019815.8	Zc2hc1b	protein_coding
ENSMUSG00000019814.6	Ltv1	protein_coding
